sep=,
"Time","x_Acc","y_Acc","z_Acc"
2022-04-02 16:14:13,-0.4 mg,15.4 mg,1040.4 mg
2022-04-02 16:14:14,84.1 mg,70.6 mg,953.6 mg
2022-04-02 16:14:15,4.7 mg,11.3 mg,1037.5 mg
2022-04-02 16:14:16,-4.7 mg,16.8 mg,1002.6 mg
2022-04-02 16:14:17,2.9 mg,37.1 mg,1013.0 mg
2022-04-02 16:14:18,3.8 mg,27.6 mg,1033.6 mg
2022-04-02 16:14:19,41.2 mg,20.0 mg,1071.8 mg
2022-04-02 16:14:20,27.0 mg,27.4 mg,998.6 mg
2022-04-02 16:14:21,13.7 mg,7.9 mg,1037.3 mg
2022-04-02 16:14:22,44.2 mg,44.2 mg,1034.5 mg
2022-04-02 16:14:23,-8.0 mg,39.2 mg,1015.5 mg
2022-04-02 16:14:24,26.0 mg,26.0 mg,1047.1 mg
2022-04-02 16:14:25,24.7 mg,18.4 mg,1017.7 mg
2022-04-02 16:14:26,6.1 mg,51.1 mg,1017.7 mg
2022-04-02 16:14:27,12.4 mg,33.5 mg,1012.4 mg
2022-04-02 16:14:28,19.8 mg,24.8 mg,1036.5 mg
2022-04-02 16:14:29,-11.2 mg,19.6 mg,1057.3 mg
2022-04-02 16:14:30,2.0 mg,2.7 mg,1014.1 mg
2022-04-02 16:14:31,47.9 mg,31.5 mg,990.5 mg
2022-04-02 16:14:32,4.0 mg,7.9 mg,1043.4 mg
2022-04-02 16:14:33,38.6 mg,14.3 mg,1019.8 mg
2022-04-02 16:14:34,30.5 mg,-5.7 mg,1057.9 mg
2022-04-02 16:14:35,28.4 mg,31.4 mg,1025.3 mg
2022-04-02 16:14:36,19.0 mg,38.4 mg,1018.4 mg
2022-04-02 16:14:37,5.5 mg,26.4 mg,1042.1 mg
2022-04-02 16:14:38,15.7 mg,11.6 mg,999.7 mg
2022-04-02 16:14:39,30.2 mg,27.7 mg,1016.7 mg
2022-04-02 16:14:40,44.6 mg,24.4 mg,1075.3 mg
2022-04-02 16:14:41,-1.4 mg,67.1 mg,1028.4 mg
2022-04-02 16:14:42,36.2 mg,17.2 mg,1024.6 mg
2022-04-02 16:14:43,25.7 mg,38.4 mg,1026.8 mg
2022-04-02 16:14:44,41.7 mg,31.1 mg,1012.5 mg
2022-04-02 16:14:45,28.6 mg,50.4 mg,1044.0 mg
2022-04-02 16:14:46,10.7 mg,11.7 mg,1022.7 mg
2022-04-02 16:14:47,-12.9 mg,23.3 mg,1029.4 mg
2022-04-02 16:14:48,40.5 mg,65.0 mg,991.8 mg
2022-04-02 16:14:49,18.7 mg,25.9 mg,1009.2 mg
2022-04-02 16:14:50,24.7 mg,9.0 mg,1008.8 mg
2022-04-02 16:14:51,50.1 mg,38.0 mg,999.6 mg
2022-04-02 16:14:52,0.8 mg,24.7 mg,979.7 mg
2022-04-02 16:14:53,23.6 mg,3.6 mg,1001.5 mg
2022-04-02 16:14:54,-1.7 mg,45.0 mg,1023.9 mg
2022-04-02 16:14:55,14.5 mg,25.5 mg,1066.2 mg
2022-04-02 16:14:56,22.0 mg,27.9 mg,1013.8 mg
2022-04-02 16:14:57,6.1 mg,13.0 mg,1012.2 mg
2022-04-02 16:14:58,19.5 mg,42.5 mg,1036.1 mg
2022-04-02 16:14:59,-13.4 mg,19.3 mg,973.5 mg
2022-04-02 16:15:00,17.5 mg,27.7 mg,1022.8 mg
2022-04-02 16:15:01,-5.0 mg,26.0 mg,1001.4 mg
2022-04-02 16:15:02,9.4 mg,3.0 mg,1015.5 mg
2022-04-02 16:15:03,20.3 mg,47.1 mg,1065.7 mg
2022-04-02 16:15:04,14.9 mg,40.9 mg,983.2 mg
2022-04-02 16:15:05,19.1 mg,46.7 mg,1004.5 mg
2022-04-02 16:15:06,26.0 mg,18.9 mg,1032.9 mg
2022-04-02 16:15:07,5.3 mg,54.6 mg,977.1 mg
2022-04-02 16:15:08,8.7 mg,1.7 mg,1017.1 mg
2022-04-02 16:15:09,-4.2 mg,-6.1 mg,1014.8 mg
2022-04-02 16:15:10,21.4 mg,9.3 mg,1023.6 mg
2022-04-02 16:15:11,6.0 mg,37.0 mg,994.1 mg
2022-04-02 16:15:12,-37.4 mg,8.6 mg,1057.4 mg
2022-04-02 16:15:13,13.1 mg,30.1 mg,1014.8 mg
2022-04-02 16:15:14,18.8 mg,27.5 mg,1058.6 mg
2022-04-02 16:15:15,-6.3 mg,32.3 mg,1015.0 mg
2022-04-02 16:15:16,-8.7 mg,-23.1 mg,1048.4 mg
2022-04-02 16:15:17,24.5 mg,21.4 mg,990.6 mg
2022-04-02 16:15:18,10.9 mg,5.3 mg,1035.8 mg
2022-04-02 16:15:19,-6.9 mg,16.7 mg,1041.0 mg
2022-04-02 16:15:20,37.7 mg,18.9 mg,1028.9 mg
2022-04-02 16:15:21,12.4 mg,32.0 mg,1027.6 mg
2022-04-02 16:15:22,18.7 mg,45.9 mg,1038.0 mg
2022-04-02 16:15:23,13.9 mg,58.1 mg,1014.2 mg
2022-04-02 16:15:24,24.3 mg,25.9 mg,1045.0 mg
2022-04-02 16:15:25,1.6 mg,9.5 mg,1010.8 mg
2022-04-02 16:15:26,-10.9 mg,-9.6 mg,1047.3 mg
2022-04-02 16:15:27,11.0 mg,36.0 mg,1016.3 mg
2022-04-02 16:15:28,-21.5 mg,-4.4 mg,1024.5 mg
2022-04-02 16:15:29,20.4 mg,9.7 mg,1028.5 mg
2022-04-02 16:15:30,11.8 mg,13.8 mg,1056.5 mg
2022-04-02 16:15:31,-13.0 mg,38.2 mg,1001.6 mg
2022-04-02 16:15:32,45.9 mg,34.9 mg,1043.3 mg
2022-04-02 16:15:33,53.5 mg,38.0 mg,978.2 mg
2022-04-02 16:15:34,4.1 mg,14.4 mg,1053.7 mg
2022-04-02 16:15:35,-10.0 mg,22.8 mg,971.5 mg
2022-04-02 16:15:36,19.0 mg,52.1 mg,994.9 mg
2022-04-02 16:15:37,19.6 mg,15.6 mg,1015.2 mg
2022-04-02 16:15:38,3.2 mg,28.8 mg,1011.1 mg
2022-04-02 16:15:39,9.4 mg,7.1 mg,1016.8 mg
2022-04-02 16:15:40,15.2 mg,-0.5 mg,1007.9 mg
2022-04-02 16:15:41,12.9 mg,11.5 mg,1044.8 mg
2022-04-02 16:15:42,22.4 mg,-3.2 mg,1028.2 mg
2022-04-02 16:15:43,36.4 mg,45.9 mg,1015.3 mg
2022-04-02 16:15:44,-9.7 mg,34.1 mg,983.1 mg
2022-04-02 16:15:45,-1.7 mg,31.3 mg,1039.3 mg
2022-04-02 16:15:46,14.1 mg,31.5 mg,1022.6 mg
2022-04-02 16:15:47,20.7 mg,8.3 mg,994.2 mg
2022-04-02 16:15:48,24.1 mg,10.7 mg,1055.0 mg
2022-04-02 16:15:49,12.9 mg,33.9 mg,1014.7 mg
2022-04-02 16:15:50,18.5 mg,25.9 mg,1008.8 mg
2022-04-02 16:15:51,35.2 mg,6.9 mg,1017.1 mg
2022-04-02 16:15:52,6.0 mg,19.0 mg,1028.9 mg
2022-04-02 16:15:53,1.6 mg,33.3 mg,1023.5 mg
2022-04-02 16:15:54,-9.4 mg,41.0 mg,1012.3 mg
2022-04-02 16:15:55,31.2 mg,12.5 mg,1033.1 mg
2022-04-02 16:15:56,1.4 mg,24.2 mg,1023.2 mg
2022-04-02 16:15:57,12.6 mg,8.4 mg,1041.9 mg
2022-04-02 16:15:58,42.5 mg,47.5 mg,1030.6 mg
2022-04-02 16:15:59,4.6 mg,21.7 mg,1016.4 mg
2022-04-02 16:16:00,-9.2 mg,19.6 mg,1018.8 mg
2022-04-02 16:16:01,17.3 mg,4.3 mg,1084.4 mg
2022-04-02 16:16:02,32.4 mg,29.2 mg,1013.1 mg
2022-04-02 16:16:03,29.3 mg,35.6 mg,1043.4 mg
2022-04-02 16:16:04,-41.5 mg,53.0 mg,1002.4 mg
2022-04-02 16:16:05,14.3 mg,46.4 mg,1006.8 mg
2022-04-02 16:16:06,-29.9 mg,34.1 mg,982.8 mg
2022-04-02 16:16:07,-11.5 mg,26.2 mg,1025.3 mg
2022-04-02 16:16:08,-9.0 mg,-11.4 mg,1075.1 mg
2022-04-02 16:16:09,56.6 mg,13.2 mg,1022.0 mg
2022-04-02 16:16:10,-33.1 mg,46.3 mg,992.1 mg
2022-04-02 16:16:11,24.0 mg,35.7 mg,994.6 mg
2022-04-02 16:16:12,0.8 mg,17.4 mg,1014.2 mg
2022-04-02 16:16:13,15.0 mg,3.5 mg,1023.4 mg
2022-04-02 16:16:14,4.1 mg,21.0 mg,970.1 mg
2022-04-02 16:16:15,14.7 mg,44.1 mg,993.1 mg
2022-04-02 16:16:16,52.1 mg,0.2 mg,1046.2 mg
2022-04-02 16:16:17,36.0 mg,33.4 mg,1043.7 mg
2022-04-02 16:16:18,-1.1 mg,22.3 mg,1035.9 mg
2022-04-02 16:16:19,2.1 mg,33.9 mg,998.8 mg
2022-04-02 16:16:20,20.1 mg,49.6 mg,999.7 mg
2022-04-02 16:16:21,-16.3 mg,18.4 mg,1009.6 mg
2022-04-02 16:16:22,41.3 mg,6.7 mg,1113.3 mg
2022-04-02 16:16:23,-10.7 mg,-11.0 mg,1016.1 mg
2022-04-02 16:16:24,20.5 mg,75.6 mg,948.2 mg
2022-04-02 16:16:25,6.9 mg,20.3 mg,1053.3 mg
2022-04-02 16:16:26,-25.4 mg,-30.6 mg,1013.2 mg
2022-04-02 16:16:27,49.0 mg,5.3 mg,1025.1 mg
2022-04-02 16:16:28,41.8 mg,60.6 mg,975.3 mg
2022-04-02 16:16:29,4.7 mg,57.5 mg,1044.4 mg
2022-04-02 16:16:30,-4.4 mg,51.7 mg,1045.1 mg
2022-04-02 16:16:31,-0.9 mg,-5.1 mg,1036.3 mg
2022-04-02 16:16:32,5.9 mg,76.3 mg,975.1 mg
2022-04-02 16:16:33,-9.5 mg,-11.5 mg,1082.4 mg
2022-04-02 16:16:34,5.6 mg,18.6 mg,1024.0 mg
2022-04-02 16:16:35,-23.0 mg,-3.6 mg,1084.0 mg
2022-04-02 16:16:36,44.1 mg,-23.3 mg,1014.2 mg
2022-04-02 16:16:37,59.1 mg,10.4 mg,1040.1 mg
2022-04-02 16:16:38,30.5 mg,7.1 mg,1045.1 mg
2022-04-02 16:16:39,-5.0 mg,54.6 mg,989.2 mg
2022-04-02 16:16:40,4.7 mg,26.2 mg,1044.5 mg
2022-04-02 16:16:41,-28.0 mg,40.1 mg,949.6 mg
2022-04-02 16:16:42,3.5 mg,17.2 mg,1031.0 mg
2022-04-02 16:16:43,-2.9 mg,-12.7 mg,1018.3 mg
2022-04-02 16:16:44,10.2 mg,27.7 mg,1018.7 mg
2022-04-02 16:16:45,6.0 mg,30.8 mg,1049.9 mg
2022-04-02 16:16:46,27.1 mg,17.0 mg,1050.2 mg
2022-04-02 16:16:47,9.2 mg,50.3 mg,1015.2 mg
2022-04-02 16:16:48,-26.7 mg,12.8 mg,1041.2 mg
2022-04-02 16:16:49,23.7 mg,46.4 mg,1040.2 mg
2022-04-02 16:16:50,-11.6 mg,45.5 mg,1005.5 mg
2022-04-02 16:16:51,20.1 mg,43.0 mg,1032.4 mg
2022-04-02 16:16:52,22.7 mg,29.7 mg,986.4 mg
2022-04-02 16:16:53,21.9 mg,24.5 mg,1048.8 mg
2022-04-02 16:16:54,9.1 mg,5.1 mg,1023.8 mg
2022-04-02 16:16:55,8.1 mg,27.1 mg,1008.4 mg
2022-04-02 16:16:56,31.3 mg,51.7 mg,1011.5 mg
2022-04-02 16:16:57,-2.6 mg,26.2 mg,1037.9 mg
2022-04-02 16:16:58,25.9 mg,17.9 mg,1021.9 mg
2022-04-02 16:16:59,33.0 mg,13.9 mg,1024.2 mg
2022-04-02 16:17:00,-5.9 mg,10.1 mg,1018.6 mg
2022-04-02 16:17:01,7.8 mg,53.4 mg,1012.4 mg
2022-04-02 16:17:02,41.4 mg,26.5 mg,1016.2 mg
2022-04-02 16:17:03,3.4 mg,33.7 mg,1013.1 mg
2022-04-02 16:17:04,19.4 mg,-27.6 mg,1062.6 mg
2022-04-02 16:17:05,28.7 mg,11.8 mg,1038.1 mg
2022-04-02 16:17:06,17.3 mg,22.1 mg,1061.7 mg
2022-04-02 16:17:07,25.9 mg,16.2 mg,977.1 mg
2022-04-02 16:17:08,-22.5 mg,-25.4 mg,1029.3 mg
2022-04-02 16:17:09,-36.6 mg,15.5 mg,995.1 mg
2022-04-02 16:17:10,26.4 mg,47.9 mg,1052.7 mg
2022-04-02 16:17:11,17.2 mg,25.5 mg,995.6 mg
2022-04-02 16:17:12,14.0 mg,41.3 mg,1022.1 mg
2022-04-02 16:17:13,-6.5 mg,15.6 mg,1026.1 mg
2022-04-02 16:17:14,31.3 mg,41.8 mg,972.5 mg
2022-04-02 16:17:15,-21.7 mg,32.4 mg,988.9 mg
2022-04-02 16:17:16,0.9 mg,49.7 mg,975.0 mg
2022-04-02 16:17:17,-4.7 mg,31.9 mg,1001.2 mg
2022-04-02 16:17:18,15.3 mg,41.6 mg,1021.2 mg
2022-04-02 16:17:19,48.2 mg,59.9 mg,1058.0 mg
2022-04-02 16:17:20,21.5 mg,29.0 mg,984.8 mg
2022-04-02 16:17:21,-11.2 mg,-0.6 mg,1032.6 mg
2022-04-02 16:17:22,72.0 mg,84.5 mg,1019.4 mg
2022-04-02 16:17:23,38.2 mg,19.7 mg,1031.8 mg
2022-04-02 16:17:24,23.5 mg,5.5 mg,1014.2 mg
2022-04-02 16:17:25,-8.8 mg,-13.7 mg,1068.7 mg
2022-04-02 16:17:26,7.2 mg,36.2 mg,963.2 mg
2022-04-02 16:17:27,41.0 mg,5.5 mg,1082.7 mg
2022-04-02 16:17:28,35.7 mg,22.8 mg,983.4 mg
2022-04-02 16:17:29,6.4 mg,9.8 mg,1034.9 mg
2022-04-02 16:17:30,-0.8 mg,38.0 mg,1012.1 mg
2022-04-02 16:17:31,16.1 mg,7.3 mg,1055.0 mg
2022-04-02 16:17:32,34.3 mg,32.0 mg,1008.7 mg
2022-04-02 16:17:33,27.4 mg,25.1 mg,1017.6 mg
2022-04-02 16:17:34,13.6 mg,-5.2 mg,1013.4 mg
2022-04-02 16:17:35,-4.0 mg,20.6 mg,1025.0 mg
2022-04-02 16:17:36,1.1 mg,25.0 mg,997.2 mg
2022-04-02 16:17:37,34.3 mg,5.5 mg,1020.0 mg
2022-04-02 16:17:38,3.6 mg,20.8 mg,1033.8 mg
2022-04-02 16:17:39,3.5 mg,29.1 mg,1014.8 mg
2022-04-02 16:17:40,49.5 mg,39.5 mg,1004.5 mg
2022-04-02 16:17:41,4.1 mg,31.3 mg,1025.8 mg
2022-04-02 16:17:42,-5.6 mg,17.6 mg,1050.6 mg
2022-04-02 16:17:43,20.7 mg,42.3 mg,985.6 mg
2022-04-02 16:17:44,10.3 mg,47.5 mg,973.5 mg
2022-04-02 16:17:45,2.2 mg,20.0 mg,1021.0 mg
2022-04-02 16:17:46,26.5 mg,13.8 mg,1015.9 mg
2022-04-02 16:17:47,17.4 mg,25.0 mg,1028.9 mg
2022-04-02 16:17:48,4.6 mg,48.3 mg,999.4 mg
2022-04-02 16:17:49,-25.7 mg,47.9 mg,1036.6 mg
2022-04-02 16:17:50,10.8 mg,23.4 mg,1013.5 mg
2022-04-02 16:17:51,-4.6 mg,24.5 mg,994.6 mg
2022-04-02 16:17:52,27.9 mg,34.2 mg,1014.1 mg
2022-04-02 16:17:53,-3.5 mg,2.7 mg,995.1 mg
2022-04-02 16:17:54,41.7 mg,44.9 mg,1019.2 mg
2022-04-02 16:17:55,16.9 mg,-4.8 mg,1039.5 mg
2022-04-02 16:17:56,-2.6 mg,33.3 mg,1028.0 mg
2022-04-02 16:17:57,9.2 mg,8.7 mg,1029.9 mg
2022-04-02 16:17:58,28.8 mg,23.4 mg,1077.2 mg
2022-04-02 16:17:59,-16.4 mg,22.6 mg,997.9 mg
2022-04-02 16:18:00,4.0 mg,26.0 mg,1009.4 mg
2022-04-02 16:18:01,5.7 mg,30.5 mg,988.1 mg
2022-04-02 16:18:02,29.1 mg,4.2 mg,1079.7 mg
2022-04-02 16:18:03,26.3 mg,30.5 mg,1014.3 mg
2022-04-02 16:18:04,-6.3 mg,18.5 mg,1033.1 mg
2022-04-02 16:18:05,-3.1 mg,23.6 mg,992.2 mg
2022-04-02 16:18:06,3.2 mg,46.5 mg,1020.6 mg
2022-04-02 16:18:07,4.0 mg,38.7 mg,1007.0 mg
2022-04-02 16:18:08,6.2 mg,26.6 mg,1006.5 mg
2022-04-02 16:18:09,11.8 mg,-1.6 mg,1034.2 mg
2022-04-02 16:18:10,27.0 mg,37.4 mg,1045.5 mg
2022-04-02 16:18:11,-9.3 mg,30.2 mg,993.2 mg
2022-04-02 16:18:12,10.5 mg,12.6 mg,1036.5 mg
2022-04-02 16:18:13,3.2 mg,50.9 mg,967.6 mg
2022-04-02 16:18:14,-6.8 mg,60.2 mg,1009.5 mg
2022-04-02 16:18:15,14.2 mg,27.3 mg,1042.7 mg
2022-04-02 16:18:16,22.1 mg,26.4 mg,1052.8 mg
2022-04-02 16:18:17,52.6 mg,24.9 mg,1026.2 mg
2022-04-02 16:18:18,12.0 mg,11.6 mg,1017.8 mg
2022-04-02 16:18:19,-6.5 mg,23.1 mg,950.2 mg
2022-04-02 16:18:20,24.9 mg,69.4 mg,1027.9 mg
2022-04-02 16:18:21,-10.1 mg,17.3 mg,1037.0 mg
2022-04-02 16:18:22,-0.4 mg,18.4 mg,1033.9 mg
2022-04-02 16:18:23,24.4 mg,-22.5 mg,1008.9 mg
2022-04-02 16:18:24,-18.0 mg,29.2 mg,1019.0 mg
2022-04-02 16:18:25,12.6 mg,25.7 mg,1004.2 mg
2022-04-02 16:18:26,43.3 mg,34.1 mg,1043.5 mg
2022-04-02 16:18:27,39.0 mg,37.6 mg,1074.9 mg
2022-04-02 16:18:28,17.4 mg,33.4 mg,995.5 mg
2022-04-02 16:18:29,20.3 mg,28.1 mg,1023.0 mg
2022-04-02 16:18:30,39.4 mg,62.3 mg,1030.9 mg
2022-04-02 16:18:31,6.5 mg,3.8 mg,1032.0 mg
2022-04-02 16:18:32,24.5 mg,9.9 mg,994.7 mg
2022-04-02 16:18:33,54.0 mg,8.2 mg,1045.9 mg
2022-04-02 16:18:34,-9.1 mg,4.7 mg,993.1 mg
2022-04-02 16:18:35,10.6 mg,18.1 mg,1019.2 mg
2022-04-02 16:18:36,8.4 mg,10.9 mg,1021.7 mg
2022-04-02 16:18:37,-5.9 mg,8.8 mg,980.8 mg
2022-04-02 16:18:38,20.8 mg,-12.8 mg,1045.4 mg
2022-04-02 16:18:39,32.4 mg,37.3 mg,999.7 mg
2022-04-02 16:18:40,8.8 mg,44.4 mg,993.3 mg
2022-04-02 16:18:41,-3.2 mg,10.0 mg,1002.9 mg
2022-04-02 16:18:42,16.6 mg,29.1 mg,1015.4 mg
2022-04-02 16:18:43,20.8 mg,25.9 mg,1028.1 mg
2022-04-02 16:18:44,4.2 mg,20.5 mg,1058.3 mg
2022-04-02 16:18:45,0.2 mg,1.5 mg,1012.4 mg
2022-04-02 16:18:46,-5.1 mg,30.0 mg,1035.1 mg
2022-04-02 16:18:47,11.6 mg,-0.4 mg,1068.2 mg
2022-04-02 16:18:48,49.1 mg,40.3 mg,1031.9 mg
2022-04-02 16:18:49,13.3 mg,16.6 mg,1020.2 mg
2022-04-02 16:18:50,20.8 mg,33.3 mg,1031.3 mg
2022-04-02 16:18:51,-9.7 mg,33.3 mg,1028.2 mg
2022-04-02 16:18:52,-4.4 mg,23.0 mg,996.1 mg
2022-04-02 16:18:53,11.2 mg,40.3 mg,1033.6 mg
2022-04-02 16:18:54,-20.7 mg,25.3 mg,1017.2 mg
2022-04-02 16:18:55,24.5 mg,14.9 mg,1045.9 mg
2022-04-02 16:18:56,-16.0 mg,50.8 mg,1008.1 mg
2022-04-02 16:18:57,-12.6 mg,21.9 mg,1035.7 mg
2022-04-02 16:18:58,-6.7 mg,83.3 mg,961.8 mg
2022-04-02 16:18:59,9.0 mg,2.1 mg,1019.1 mg
2022-04-02 16:19:00,32.9 mg,8.5 mg,1005.6 mg
2022-04-02 16:19:01,29.9 mg,24.7 mg,1041.7 mg
2022-04-02 16:19:02,-4.3 mg,1.9 mg,1024.6 mg
2022-04-02 16:19:03,16.4 mg,44.7 mg,997.2 mg
2022-04-02 16:19:04,-18.5 mg,50.3 mg,1021.8 mg
2022-04-02 16:19:05,6.1 mg,20.9 mg,964.3 mg
2022-04-02 16:19:06,5.8 mg,30.8 mg,1025.6 mg
2022-04-02 16:19:07,22.6 mg,34.2 mg,991.9 mg
2022-04-02 16:19:08,12.0 mg,-39.4 mg,1056.5 mg
2022-04-02 16:19:09,32.3 mg,45.8 mg,988.3 mg
2022-04-02 16:19:10,17.7 mg,36.6 mg,999.2 mg
2022-04-02 16:19:11,31.7 mg,46.3 mg,973.9 mg
2022-04-02 16:19:12,-0.9 mg,49.4 mg,973.9 mg
2022-04-02 16:19:13,32.1 mg,50.5 mg,1023.9 mg
2022-04-02 16:19:14,27.7 mg,0.5 mg,1025.9 mg
2022-04-02 16:19:15,27.6 mg,25.9 mg,1025.8 mg
2022-04-02 16:19:16,-21.6 mg,-3.4 mg,1038.2 mg
2022-04-02 16:19:17,-28.7 mg,31.8 mg,1025.3 mg
2022-04-02 16:19:18,26.2 mg,30.0 mg,1017.5 mg
2022-04-02 16:19:19,35.2 mg,47.2 mg,963.3 mg
2022-04-02 16:19:20,10.1 mg,43.1 mg,1011.7 mg
2022-04-02 16:19:21,33.8 mg,13.9 mg,1047.2 mg
2022-04-02 16:19:22,12.6 mg,19.5 mg,1020.7 mg
2022-04-02 16:19:23,57.8 mg,35.1 mg,1060.2 mg
2022-04-02 16:19:24,25.3 mg,-3.9 mg,1021.0 mg
2022-04-02 16:19:25,-26.3 mg,33.2 mg,1077.1 mg
2022-04-02 16:19:26,-12.5 mg,-27.1 mg,1091.5 mg
2022-04-02 16:19:27,-12.8 mg,25.9 mg,1028.7 mg
2022-04-02 16:19:28,12.3 mg,1.3 mg,1068.3 mg
2022-04-02 16:19:29,29.8 mg,14.5 mg,1100.3 mg
2022-04-02 16:19:30,19.8 mg,56.7 mg,1012.6 mg
2022-04-02 16:19:31,32.1 mg,29.7 mg,997.6 mg
2022-04-02 16:19:32,33.6 mg,-12.6 mg,992.7 mg
2022-04-02 16:19:33,16.4 mg,19.7 mg,1065.4 mg
2022-04-02 16:19:34,-10.5 mg,14.4 mg,1006.9 mg
2022-04-02 16:19:35,-32.8 mg,26.3 mg,1069.0 mg
2022-04-02 16:19:36,-33.5 mg,-41.4 mg,1029.7 mg
2022-04-02 16:19:37,21.4 mg,32.5 mg,967.4 mg
2022-04-02 16:19:38,-51.6 mg,11.0 mg,1077.1 mg
2022-04-02 16:19:39,-17.0 mg,36.6 mg,1030.2 mg
2022-04-02 16:19:40,6.4 mg,-1.1 mg,1037.9 mg
2022-04-02 16:19:41,-1.4 mg,59.4 mg,961.7 mg
2022-04-02 16:19:42,13.2 mg,1.0 mg,1077.8 mg
2022-04-02 16:19:43,-4.0 mg,14.7 mg,1113.0 mg
2022-04-02 16:19:44,28.0 mg,-19.6 mg,1004.7 mg
2022-04-02 16:19:45,25.7 mg,19.9 mg,1009.2 mg
2022-04-02 16:19:46,26.7 mg,-8.8 mg,1039.1 mg
2022-04-02 16:19:47,54.6 mg,-5.1 mg,1112.3 mg
2022-04-02 16:19:48,35.0 mg,7.7 mg,947.1 mg
2022-04-02 16:19:49,5.7 mg,-3.2 mg,1092.4 mg
2022-04-02 16:19:50,10.7 mg,9.9 mg,1029.8 mg
2022-04-02 16:19:51,26.1 mg,1.8 mg,1052.6 mg
2022-04-02 16:19:52,13.6 mg,21.0 mg,1033.0 mg
2022-04-02 16:19:53,18.9 mg,24.8 mg,1031.0 mg
2022-04-02 16:19:54,41.5 mg,22.6 mg,1004.4 mg
2022-04-02 16:19:55,34.3 mg,39.9 mg,1021.3 mg
2022-04-02 16:19:56,33.9 mg,37.8 mg,1021.9 mg
2022-04-02 16:19:57,26.8 mg,45.2 mg,1000.9 mg
2022-04-02 16:19:58,-16.6 mg,37.7 mg,1031.4 mg
2022-04-02 16:19:59,24.2 mg,29.8 mg,1052.6 mg
2022-04-02 16:20:00,27.7 mg,17.4 mg,1060.8 mg
2022-04-02 16:20:01,81.2 mg,34.7 mg,1045.2 mg
2022-04-02 16:20:02,9.1 mg,19.1 mg,1027.1 mg
2022-04-02 16:20:03,61.9 mg,44.2 mg,985.5 mg
2022-04-02 16:20:04,-9.9 mg,8.2 mg,1068.2 mg
2022-04-02 16:20:05,35.7 mg,13.9 mg,1022.0 mg
2022-04-02 16:20:06,-11.6 mg,17.8 mg,984.5 mg
2022-04-02 16:20:07,17.6 mg,-2.8 mg,1023.8 mg
2022-04-02 16:20:08,32.6 mg,30.6 mg,1031.6 mg
2022-04-02 16:20:09,36.2 mg,34.5 mg,1020.6 mg
2022-04-02 16:20:10,23.4 mg,35.9 mg,1015.4 mg
2022-04-02 16:20:11,-17.8 mg,2.4 mg,1046.3 mg
2022-04-02 16:20:12,4.9 mg,-11.8 mg,1028.5 mg
2022-04-02 16:20:13,1.7 mg,6.4 mg,1038.7 mg
2022-04-02 16:20:14,-1.9 mg,19.0 mg,1006.2 mg
2022-04-02 16:20:15,6.5 mg,10.4 mg,1048.3 mg
2022-04-02 16:20:16,23.0 mg,20.1 mg,987.1 mg
2022-04-02 16:20:17,17.7 mg,17.7 mg,999.7 mg
2022-04-02 16:20:18,15.0 mg,61.8 mg,1015.1 mg
2022-04-02 16:20:19,11.1 mg,-2.1 mg,1031.0 mg
2022-04-02 16:20:20,-17.7 mg,45.8 mg,1026.4 mg
2022-04-02 16:20:21,-8.2 mg,36.1 mg,1022.0 mg
2022-04-02 16:20:22,23.2 mg,55.8 mg,1021.7 mg
2022-04-02 16:20:23,33.4 mg,23.6 mg,1058.4 mg
2022-04-02 16:20:24,6.3 mg,3.9 mg,1035.7 mg
2022-04-02 16:20:25,-68.2 mg,4.4 mg,988.6 mg
2022-04-02 16:20:26,-8.7 mg,29.1 mg,972.5 mg
2022-04-02 16:20:27,50.6 mg,102.4 mg,944.9 mg
2022-04-02 16:20:28,-28.0 mg,11.0 mg,1037.4 mg
2022-04-02 16:20:29,33.7 mg,44.9 mg,996.2 mg
2022-04-02 16:20:30,1.2 mg,61.9 mg,988.3 mg
2022-04-02 16:20:31,-23.5 mg,30.9 mg,995.8 mg
2022-04-02 16:20:32,-14.5 mg,22.6 mg,1015.5 mg
2022-04-02 16:20:33,76.3 mg,31.0 mg,1010.9 mg
2022-04-02 16:20:34,-16.0 mg,18.9 mg,1048.9 mg
2022-04-02 16:20:35,42.9 mg,23.4 mg,1005.3 mg
2022-04-02 16:20:36,5.3 mg,2.9 mg,1008.8 mg
2022-04-02 16:20:37,1.5 mg,15.7 mg,1039.7 mg
2022-04-02 16:20:38,18.5 mg,11.7 mg,1014.3 mg
2022-04-02 16:20:39,12.6 mg,43.3 mg,1011.7 mg
2022-04-02 16:20:40,14.4 mg,65.8 mg,1044.2 mg
2022-04-02 16:20:41,26.7 mg,16.4 mg,1000.9 mg
2022-04-02 16:20:42,9.7 mg,5.1 mg,1027.4 mg
2022-04-02 16:20:43,-43.1 mg,34.9 mg,1002.0 mg
2022-04-02 16:20:44,-4.8 mg,9.8 mg,996.8 mg
2022-04-02 16:20:45,6.1 mg,39.7 mg,1039.7 mg
2022-04-02 16:20:46,18.2 mg,21.1 mg,992.7 mg
2022-04-02 16:20:47,29.8 mg,14.4 mg,1012.2 mg
2022-04-02 16:20:48,33.5 mg,43.1 mg,1019.5 mg
2022-04-02 16:20:49,-6.9 mg,18.8 mg,1046.0 mg
