sep=,
"Time","x_Acc","y_Acc","z_Acc"
2022-04-04 12:56:13,25.0 mg,17.8 mg,1033.8 mg
2022-04-04 12:56:14,35.9 mg,23.5 mg,1021.9 mg
2022-04-04 12:56:15,14.4 mg,34.0 mg,1027.6 mg
2022-04-04 12:56:16,32.3 mg,35.5 mg,1053.7 mg
2022-04-04 12:56:17,15.3 mg,14.5 mg,1043.8 mg
2022-04-04 12:56:18,-11.2 mg,-6.4 mg,1025.4 mg
2022-04-04 12:56:19,20.8 mg,26.3 mg,998.1 mg
2022-04-04 12:56:20,17.8 mg,-1.2 mg,1020.3 mg
2022-04-04 12:56:21,49.9 mg,37.7 mg,1024.2 mg
2022-04-04 12:56:22,-20.5 mg,12.2 mg,1004.1 mg
2022-04-04 12:56:23,11.7 mg,44.3 mg,1054.8 mg
2022-04-04 12:56:24,29.5 mg,8.6 mg,1039.5 mg
2022-04-04 12:56:25,23.7 mg,49.4 mg,1047.8 mg
2022-04-04 12:56:26,16.1 mg,41.5 mg,1023.3 mg
2022-04-04 12:56:27,17.8 mg,30.4 mg,1061.2 mg
2022-04-04 12:56:28,3.6 mg,38.6 mg,1011.2 mg
2022-04-04 12:56:29,5.3 mg,53.3 mg,973.6 mg
2022-04-04 12:56:30,8.1 mg,4.2 mg,1047.7 mg
2022-04-04 12:56:31,12.8 mg,18.9 mg,1008.6 mg
2022-04-04 12:56:32,28.5 mg,34.0 mg,1041.1 mg
2022-04-04 12:56:33,21.7 mg,32.3 mg,1029.5 mg
2022-04-04 12:56:34,8.5 mg,19.6 mg,1044.2 mg
2022-04-04 12:56:35,15.3 mg,25.5 mg,1032.5 mg
2022-04-04 12:56:36,20.2 mg,18.4 mg,1050.4 mg
2022-04-04 12:56:37,2.9 mg,41.1 mg,1002.2 mg
2022-04-04 12:56:38,19.8 mg,37.5 mg,987.0 mg
2022-04-04 12:56:39,16.0 mg,28.5 mg,1017.0 mg
2022-04-04 12:56:40,16.0 mg,40.4 mg,989.8 mg
2022-04-04 12:56:41,-9.8 mg,32.0 mg,1030.6 mg
2022-04-04 12:56:42,-8.8 mg,32.4 mg,1019.1 mg
2022-04-04 12:56:43,18.7 mg,35.1 mg,1028.5 mg
2022-04-04 12:56:44,8.8 mg,33.5 mg,1037.0 mg
2022-04-04 12:56:45,23.1 mg,47.7 mg,1027.3 mg
2022-04-04 12:56:46,23.7 mg,20.9 mg,1019.4 mg
2022-04-04 12:56:47,12.2 mg,20.2 mg,1021.4 mg
2022-04-04 12:56:48,-2.1 mg,24.0 mg,1021.2 mg
2022-04-04 12:56:49,30.2 mg,15.6 mg,1004.5 mg
2022-04-04 12:56:50,11.4 mg,23.0 mg,990.2 mg
2022-04-04 12:56:51,12.0 mg,23.9 mg,1040.8 mg
2022-04-04 12:56:52,-2.8 mg,30.0 mg,1010.3 mg
2022-04-04 12:56:53,6.5 mg,14.3 mg,1016.8 mg
2022-04-04 12:56:54,11.1 mg,19.0 mg,1014.6 mg
2022-04-04 12:56:55,21.5 mg,38.6 mg,1013.2 mg
2022-04-04 12:56:56,11.6 mg,42.4 mg,1002.3 mg
2022-04-04 12:56:57,10.9 mg,-3.1 mg,1038.5 mg
2022-04-04 12:56:58,28.6 mg,7.6 mg,1008.7 mg
2022-04-04 12:56:59,40.6 mg,6.2 mg,1053.4 mg
2022-04-04 12:57:00,28.9 mg,25.2 mg,1017.3 mg
2022-04-04 12:57:01,11.7 mg,5.5 mg,1060.0 mg
2022-04-04 12:57:02,13.8 mg,23.2 mg,1012.5 mg
2022-04-04 12:57:03,8.7 mg,12.0 mg,1026.0 mg
2022-04-04 12:57:04,20.5 mg,11.1 mg,1036.4 mg
2022-04-04 12:57:05,6.3 mg,16.8 mg,1039.2 mg
2022-04-04 12:57:06,8.0 mg,22.8 mg,1015.9 mg
2022-04-04 12:57:07,18.9 mg,21.3 mg,1033.7 mg
2022-04-04 12:57:08,28.5 mg,12.0 mg,993.6 mg
2022-04-04 12:57:09,18.3 mg,8.3 mg,1011.8 mg
2022-04-04 12:57:10,4.4 mg,36.5 mg,1002.1 mg
2022-04-04 12:57:11,11.4 mg,17.3 mg,1036.4 mg
2022-04-04 12:57:12,34.3 mg,21.4 mg,1021.5 mg
2022-04-04 12:57:13,35.4 mg,24.1 mg,1011.4 mg
2022-04-04 12:57:14,16.5 mg,42.4 mg,1014.6 mg
2022-04-04 12:57:15,5.1 mg,29.8 mg,1008.5 mg
2022-04-04 12:57:16,27.9 mg,30.2 mg,1017.3 mg
2022-04-04 12:57:17,14.1 mg,4.2 mg,1023.6 mg
2022-04-04 12:57:18,15.3 mg,30.7 mg,1016.7 mg
2022-04-04 12:57:19,13.1 mg,31.5 mg,1019.8 mg
2022-04-04 12:57:20,38.2 mg,15.9 mg,1050.2 mg
2022-04-04 12:57:21,9.0 mg,26.2 mg,1014.3 mg
2022-04-04 12:57:22,22.0 mg,-26.0 mg,1054.1 mg
2022-04-04 12:57:23,27.7 mg,27.4 mg,994.0 mg
2022-04-04 12:57:24,14.8 mg,5.4 mg,1078.4 mg
2022-04-04 12:57:25,3.2 mg,28.5 mg,1026.2 mg
2022-04-04 12:57:26,7.6 mg,28.9 mg,1017.6 mg
2022-04-04 12:57:27,22.8 mg,13.3 mg,973.6 mg
2022-04-04 12:57:28,-6.8 mg,36.3 mg,956.7 mg
2022-04-04 12:57:29,12.5 mg,6.2 mg,1045.8 mg
2022-04-04 12:57:30,-7.6 mg,35.5 mg,954.0 mg
2022-04-04 12:57:31,21.6 mg,48.1 mg,1028.2 mg
2022-04-04 12:57:32,12.2 mg,39.3 mg,1019.8 mg
2022-04-04 12:57:33,-29.2 mg,16.9 mg,985.1 mg
2022-04-04 12:57:34,34.1 mg,17.9 mg,1008.0 mg
2022-04-04 12:57:35,17.1 mg,32.4 mg,1022.7 mg
2022-04-04 12:57:36,88.9 mg,34.1 mg,1063.1 mg
2022-04-04 12:57:37,30.1 mg,16.1 mg,1066.2 mg
2022-04-04 12:57:38,12.0 mg,18.2 mg,1034.6 mg
2022-04-04 12:57:39,24.1 mg,3.4 mg,1029.5 mg
2022-04-04 12:57:40,14.7 mg,29.5 mg,986.8 mg
2022-04-04 12:57:41,28.9 mg,24.8 mg,998.1 mg
2022-04-04 12:57:42,-12.6 mg,30.3 mg,1035.3 mg
2022-04-04 12:57:43,15.8 mg,46.1 mg,1031.7 mg
2022-04-04 12:57:44,2.6 mg,30.4 mg,1006.8 mg
2022-04-04 12:57:45,8.2 mg,34.2 mg,1020.4 mg
2022-04-04 12:57:46,11.6 mg,14.1 mg,1021.3 mg
2022-04-04 12:57:47,-0.1 mg,20.2 mg,1015.5 mg
2022-04-04 12:57:48,18.7 mg,24.5 mg,1035.4 mg
2022-04-04 12:57:49,15.9 mg,32.0 mg,1021.9 mg
2022-04-04 12:57:50,13.1 mg,23.1 mg,1012.1 mg
2022-04-04 12:57:51,41.2 mg,24.6 mg,1048.6 mg
2022-04-04 12:57:52,25.8 mg,17.6 mg,1004.6 mg
2022-04-04 12:57:53,11.3 mg,30.8 mg,1021.6 mg
2022-04-04 12:57:54,13.8 mg,48.2 mg,1012.1 mg
2022-04-04 12:57:55,13.1 mg,31.8 mg,1022.7 mg
2022-04-04 12:57:56,44.2 mg,-4.6 mg,1055.1 mg
2022-04-04 12:57:57,9.5 mg,37.8 mg,1062.0 mg
2022-04-04 12:57:58,7.0 mg,34.5 mg,1038.4 mg
2022-04-04 12:57:59,14.5 mg,31.3 mg,1015.3 mg
2022-04-04 12:58:00,14.0 mg,31.3 mg,1055.9 mg
2022-04-04 12:58:01,9.7 mg,0.9 mg,1020.6 mg
2022-04-04 12:58:02,9.2 mg,31.1 mg,1008.0 mg
2022-04-04 12:58:03,15.0 mg,24.7 mg,1045.1 mg
2022-04-04 12:58:04,13.1 mg,29.3 mg,1029.0 mg
2022-04-04 12:58:05,23.5 mg,31.7 mg,1011.1 mg
2022-04-04 12:58:06,25.3 mg,4.6 mg,1032.2 mg
2022-04-04 12:58:07,18.7 mg,11.9 mg,1043.6 mg
2022-04-04 12:58:08,19.8 mg,35.2 mg,1011.1 mg
2022-04-04 12:58:09,14.7 mg,31.6 mg,1018.4 mg
2022-04-04 12:58:10,-4.4 mg,25.8 mg,1015.3 mg
2022-04-04 12:58:11,1.8 mg,36.9 mg,1013.1 mg
2022-04-04 12:58:12,5.2 mg,25.3 mg,1047.4 mg
2022-04-04 12:58:13,-1.4 mg,23.1 mg,1027.1 mg
2022-04-04 12:58:14,9.5 mg,33.6 mg,1016.8 mg
2022-04-04 12:58:15,-3.4 mg,19.0 mg,996.0 mg
2022-04-04 12:58:16,11.1 mg,22.3 mg,1057.2 mg
2022-04-04 12:58:17,8.1 mg,16.9 mg,1001.3 mg
2022-04-04 12:58:18,0.7 mg,38.8 mg,992.8 mg
2022-04-04 12:58:19,19.3 mg,34.7 mg,995.1 mg
2022-04-04 12:58:20,0.6 mg,34.1 mg,996.2 mg
2022-04-04 12:58:21,9.3 mg,57.9 mg,1001.6 mg
2022-04-04 12:58:22,-2.2 mg,30.8 mg,1050.9 mg
2022-04-04 12:58:23,4.6 mg,34.8 mg,1030.0 mg
2022-04-04 12:58:24,18.3 mg,8.8 mg,1016.9 mg
2022-04-04 12:58:25,16.6 mg,46.7 mg,1044.2 mg
2022-04-04 12:58:26,-0.1 mg,25.8 mg,1021.9 mg
2022-04-04 12:58:27,-13.0 mg,37.4 mg,996.5 mg
2022-04-04 12:58:28,16.2 mg,28.8 mg,1004.2 mg
2022-04-04 12:58:29,16.5 mg,28.5 mg,992.4 mg
2022-04-04 12:58:30,1.6 mg,6.2 mg,1038.4 mg
2022-04-04 12:58:31,23.2 mg,50.6 mg,1027.5 mg
2022-04-04 12:58:32,6.3 mg,41.2 mg,999.4 mg
2022-04-04 12:58:33,6.6 mg,22.4 mg,987.8 mg
2022-04-04 12:58:34,-1.8 mg,25.7 mg,1027.5 mg
2022-04-04 12:58:35,5.4 mg,36.7 mg,1008.2 mg
2022-04-04 12:58:36,16.1 mg,14.0 mg,1027.2 mg
2022-04-04 12:58:37,19.1 mg,30.9 mg,1013.5 mg
2022-04-04 12:58:38,0.5 mg,11.7 mg,983.4 mg
2022-04-04 12:58:39,10.2 mg,15.5 mg,1002.9 mg
2022-04-04 12:58:40,17.3 mg,17.6 mg,1002.9 mg
2022-04-04 12:58:41,14.5 mg,31.2 mg,1006.1 mg
2022-04-04 12:58:42,26.2 mg,46.9 mg,1011.4 mg
2022-04-04 12:58:43,6.7 mg,22.8 mg,1033.1 mg
2022-04-04 12:58:44,79.9 mg,34.7 mg,1062.9 mg
2022-04-04 12:58:45,40.1 mg,27.4 mg,1077.1 mg
2022-04-04 12:58:46,41.2 mg,18.4 mg,997.9 mg
2022-04-04 12:58:47,13.8 mg,30.0 mg,1006.9 mg
2022-04-04 12:58:48,19.6 mg,34.4 mg,1027.3 mg
2022-04-04 12:58:49,29.8 mg,23.5 mg,1023.4 mg
2022-04-04 12:58:50,54.7 mg,0.6 mg,1057.3 mg
2022-04-04 12:58:51,16.7 mg,2.5 mg,1031.7 mg
2022-04-04 12:58:52,35.7 mg,46.6 mg,1027.9 mg
2022-04-04 12:58:53,-27.9 mg,37.1 mg,1012.0 mg
2022-04-04 12:58:54,7.9 mg,56.5 mg,1007.9 mg
2022-04-04 12:58:55,34.3 mg,9.2 mg,1067.4 mg
2022-04-04 12:58:56,-24.6 mg,31.8 mg,991.0 mg
2022-04-04 12:58:57,29.4 mg,16.3 mg,1060.5 mg
2022-04-04 12:58:58,9.2 mg,15.5 mg,1053.3 mg
2022-04-04 12:58:59,17.5 mg,54.7 mg,986.9 mg
2022-04-04 12:59:00,8.8 mg,49.2 mg,1029.0 mg
2022-04-04 12:59:01,-0.5 mg,34.8 mg,1019.4 mg
2022-04-04 12:59:02,32.7 mg,14.8 mg,1029.6 mg
2022-04-04 12:59:03,17.4 mg,-5.6 mg,1040.7 mg
2022-04-04 12:59:04,14.6 mg,47.5 mg,1024.2 mg
2022-04-04 12:59:05,2.4 mg,0 mg,1026.3 mg
2022-04-04 12:59:06,9.6 mg,9.9 mg,1091.2 mg
2022-04-04 12:59:07,9.0 mg,19.2 mg,1023.5 mg
2022-04-04 12:59:08,29.0 mg,42.8 mg,995.5 mg
2022-04-04 12:59:09,11.2 mg,29.7 mg,1047.5 mg
2022-04-04 12:59:10,3.9 mg,17.2 mg,1069.9 mg
2022-04-04 12:59:11,14.7 mg,27.8 mg,1022.7 mg
2022-04-04 12:59:12,14.0 mg,27.1 mg,1021.6 mg
2022-04-04 12:59:13,16.4 mg,12.9 mg,1004.6 mg
2022-04-04 12:59:14,29.3 mg,30.3 mg,1003.3 mg
2022-04-04 12:59:15,33.5 mg,16.9 mg,1007.5 mg
2022-04-04 12:59:16,11.1 mg,39.5 mg,1034.4 mg
2022-04-04 12:59:17,-0.4 mg,36.4 mg,1038.1 mg
2022-04-04 12:59:18,22.1 mg,31.3 mg,1030.8 mg
2022-04-04 12:59:19,18.1 mg,38.5 mg,999.9 mg
2022-04-04 12:59:20,2.0 mg,32.5 mg,1020.4 mg
2022-04-04 12:59:21,14.4 mg,19.2 mg,1030.0 mg
2022-04-04 12:59:22,25.0 mg,42.0 mg,987.2 mg
2022-04-04 12:59:23,-13.1 mg,22.8 mg,1031.6 mg
2022-04-04 12:59:24,18.0 mg,46.5 mg,989.3 mg
2022-04-04 12:59:25,6.1 mg,23.0 mg,980.9 mg
2022-04-04 12:59:26,15.9 mg,25.2 mg,1007.7 mg
2022-04-04 12:59:27,6.4 mg,31.1 mg,994.9 mg
2022-04-04 12:59:28,11.9 mg,35.6 mg,1015.7 mg
2022-04-04 12:59:29,17.8 mg,33.3 mg,1002.8 mg
2022-04-04 12:59:30,10.2 mg,33.2 mg,1023.5 mg
2022-04-04 12:59:31,16.8 mg,47.9 mg,1014.1 mg
2022-04-04 12:59:32,21.5 mg,41.2 mg,1030.2 mg
2022-04-04 12:59:33,13.9 mg,39.7 mg,1025.4 mg
2022-04-04 12:59:34,43.2 mg,39.8 mg,1010.4 mg
2022-04-04 12:59:35,3.7 mg,29.6 mg,1026.3 mg
2022-04-04 12:59:36,17.3 mg,24.1 mg,1030.9 mg
2022-04-04 12:59:37,25.5 mg,46.3 mg,1001.6 mg
2022-04-04 12:59:38,9.7 mg,17.2 mg,1003.9 mg
2022-04-04 12:59:39,26.7 mg,10.1 mg,1047.7 mg
2022-04-04 12:59:40,14.1 mg,43.0 mg,1018.8 mg
2022-04-04 12:59:41,12.5 mg,26.4 mg,1042.2 mg
2022-04-04 12:59:42,7.1 mg,9.6 mg,1023.4 mg
2022-04-04 12:59:43,27.2 mg,52.2 mg,1001.9 mg
2022-04-04 12:59:44,9.4 mg,56.2 mg,1000.1 mg
2022-04-04 12:59:45,-6.2 mg,27.8 mg,1034.6 mg
2022-04-04 12:59:46,14.5 mg,28.9 mg,1005.6 mg
2022-04-04 12:59:47,-6.3 mg,31.1 mg,1011.1 mg
2022-04-04 12:59:48,-2.0 mg,32.1 mg,1010.6 mg
2022-04-04 12:59:49,9.1 mg,23.7 mg,1014.7 mg
2022-04-04 12:59:50,32.9 mg,38.2 mg,998.0 mg
2022-04-04 12:59:51,18.1 mg,25.8 mg,1040.6 mg
2022-04-04 12:59:52,27.2 mg,28.4 mg,1013.4 mg
2022-04-04 12:59:53,0.1 mg,53.5 mg,979.0 mg
2022-04-04 12:59:54,-23.0 mg,8.9 mg,997.8 mg
2022-04-04 12:59:55,-4.6 mg,14.0 mg,1036.6 mg
2022-04-04 12:59:56,24.8 mg,46.4 mg,1021.2 mg
2022-04-04 12:59:57,25.6 mg,53.2 mg,1015.1 mg
2022-04-04 12:59:58,11.8 mg,40.2 mg,1032.7 mg
2022-04-04 12:59:59,2.0 mg,30.4 mg,1014.9 mg
2022-04-04 13:00:00,10.4 mg,21.6 mg,1032.3 mg
2022-04-04 13:00:01,57.5 mg,31.9 mg,1001.3 mg
2022-04-04 13:00:02,12.7 mg,37.7 mg,1028.3 mg
2022-04-04 13:00:03,-39.4 mg,33.7 mg,1009.5 mg
2022-04-04 13:00:04,-9.7 mg,14.2 mg,999.6 mg
2022-04-04 13:00:05,-4.0 mg,33.1 mg,1031.9 mg
2022-04-04 13:00:06,22.3 mg,39.6 mg,1008.1 mg
2022-04-04 13:00:07,17.1 mg,14.4 mg,1015.6 mg
2022-04-04 13:00:08,13.6 mg,19.4 mg,1019.4 mg
2022-04-04 13:00:09,27.3 mg,25.6 mg,996.8 mg
2022-04-04 13:00:10,2.9 mg,39.1 mg,1002.5 mg
2022-04-04 13:00:11,5.0 mg,29.3 mg,1014.6 mg
2022-04-04 13:00:12,1.7 mg,33.9 mg,1028.5 mg
2022-04-04 13:00:13,-1.3 mg,8.6 mg,1023.5 mg
2022-04-04 13:00:14,20.2 mg,47.8 mg,1040.1 mg
2022-04-04 13:00:15,1.3 mg,10.2 mg,1071.6 mg
2022-04-04 13:00:16,13.0 mg,43.1 mg,1005.0 mg
2022-04-04 13:00:17,-20.6 mg,46.4 mg,995.7 mg
2022-04-04 13:00:18,8.9 mg,21.2 mg,991.3 mg
2022-04-04 13:00:19,-3.6 mg,32.8 mg,1036.4 mg
2022-04-04 13:00:20,5.0 mg,45.2 mg,1032.5 mg
2022-04-04 13:00:21,14.9 mg,33.6 mg,1019.6 mg
2022-04-04 13:00:22,-9.1 mg,20.0 mg,985.0 mg
2022-04-04 13:00:23,12.2 mg,8.6 mg,1046.5 mg
2022-04-04 13:00:24,24.7 mg,33.1 mg,1032.7 mg
2022-04-04 13:00:25,-2.2 mg,37.9 mg,1051.9 mg
2022-04-04 13:00:26,0.9 mg,23.8 mg,1030.2 mg
2022-04-04 13:00:27,7.2 mg,31.2 mg,990.2 mg
2022-04-04 13:00:28,25.0 mg,28.8 mg,1003.7 mg
2022-04-04 13:00:29,21.0 mg,-5.8 mg,1039.3 mg
2022-04-04 13:00:30,0.9 mg,30.2 mg,1030.4 mg
2022-04-04 13:00:31,22.3 mg,24.9 mg,1010.7 mg
2022-04-04 13:00:32,16.1 mg,31.1 mg,1035.8 mg
2022-04-04 13:00:33,18.4 mg,29.3 mg,1013.0 mg
2022-04-04 13:00:34,21.6 mg,16.5 mg,1011.1 mg
2022-04-04 13:00:35,13.3 mg,35.2 mg,1001.3 mg
2022-04-04 13:00:36,20.9 mg,24.9 mg,1019.9 mg
2022-04-04 13:00:37,6.3 mg,18.3 mg,1037.5 mg
2022-04-04 13:00:38,18.3 mg,15.2 mg,1025.4 mg
2022-04-04 13:00:39,21.7 mg,13.1 mg,1031.5 mg
2022-04-04 13:00:40,15.8 mg,12.8 mg,1012.6 mg
2022-04-04 13:00:41,15.7 mg,38.6 mg,1022.0 mg
2022-04-04 13:00:42,12.9 mg,33.1 mg,1025.8 mg
2022-04-04 13:00:43,12.7 mg,50.7 mg,1022.6 mg
2022-04-04 13:00:44,25.1 mg,34.6 mg,1022.6 mg
2022-04-04 13:00:45,15.1 mg,16.7 mg,1002.9 mg
2022-04-04 13:00:46,29.9 mg,4.5 mg,1038.6 mg
2022-04-04 13:00:47,20.7 mg,31.9 mg,1004.6 mg
2022-04-04 13:00:48,30.1 mg,23.3 mg,1022.2 mg
2022-04-04 13:00:49,14.1 mg,24.1 mg,1024.6 mg
2022-04-04 13:00:50,14.9 mg,25.7 mg,1035.5 mg
2022-04-04 13:00:51,22.8 mg,19.5 mg,996.5 mg
2022-04-04 13:00:52,-0.2 mg,37.7 mg,1016.6 mg
2022-04-04 13:00:53,13.0 mg,23.7 mg,1011.3 mg
2022-04-04 13:00:54,2.3 mg,22.8 mg,1026.7 mg
2022-04-04 13:00:55,4.8 mg,32.3 mg,1012.4 mg
2022-04-04 13:00:56,17.7 mg,10.1 mg,1036.9 mg
2022-04-04 13:00:57,19.0 mg,15.7 mg,1040.1 mg
2022-04-04 13:00:58,6.7 mg,26.9 mg,1041.0 mg
2022-04-04 13:00:59,27.2 mg,27.2 mg,1036.2 mg
2022-04-04 13:01:00,0.4 mg,5.4 mg,1015.5 mg
2022-04-04 13:01:01,10.5 mg,21.3 mg,1030.1 mg
2022-04-04 13:01:02,-3.0 mg,30.8 mg,1024.9 mg
2022-04-04 13:01:03,22.3 mg,43.3 mg,1006.8 mg
2022-04-04 13:01:04,30.3 mg,24.9 mg,1026.9 mg
2022-04-04 13:01:05,-20.2 mg,49.2 mg,1025.0 mg
2022-04-04 13:01:06,40.6 mg,22.3 mg,1028.4 mg
2022-04-04 13:01:07,27.2 mg,32.7 mg,1042.1 mg
2022-04-04 13:01:08,21.0 mg,7.3 mg,1031.4 mg
2022-04-04 13:01:09,10.0 mg,23.5 mg,1052.2 mg
2022-04-04 13:01:10,31.7 mg,-0.8 mg,1023.6 mg
2022-04-04 13:01:11,3.9 mg,35.5 mg,1059.9 mg
2022-04-04 13:01:12,38.4 mg,10.4 mg,1043.6 mg
2022-04-04 13:01:13,43.6 mg,27.8 mg,1020.1 mg
2022-04-04 13:01:14,41.2 mg,60.6 mg,1005.5 mg
2022-04-04 13:01:15,11.1 mg,7.1 mg,1055.9 mg
2022-04-04 13:01:16,17.1 mg,25.1 mg,1045.1 mg
2022-04-04 13:01:17,37.4 mg,19.5 mg,1027.0 mg
2022-04-04 13:01:18,1.8 mg,25.8 mg,1047.1 mg
2022-04-04 13:01:19,12.4 mg,17.5 mg,1011.8 mg
2022-04-04 13:01:20,15.7 mg,39.3 mg,1016.9 mg
2022-04-04 13:01:21,7.2 mg,30.5 mg,1027.5 mg
2022-04-04 13:01:22,-25.7 mg,54.4 mg,1018.3 mg
2022-04-04 13:01:23,1.8 mg,17.9 mg,1019.1 mg
2022-04-04 13:01:24,10.8 mg,15.4 mg,1021.2 mg
2022-04-04 13:01:25,12.7 mg,33.7 mg,1029.5 mg
2022-04-04 13:01:26,8.3 mg,33.3 mg,1011.5 mg
2022-04-04 13:01:27,38.8 mg,33.0 mg,1006.8 mg
2022-04-04 13:01:28,1.0 mg,10.0 mg,1043.3 mg
2022-04-04 13:01:29,41.7 mg,64.2 mg,975.1 mg
2022-04-04 13:01:30,51.1 mg,49.1 mg,1046.3 mg
2022-04-04 13:01:31,43.4 mg,52.8 mg,1036.8 mg
2022-04-04 13:01:32,19.6 mg,13.8 mg,1049.0 mg
2022-04-04 13:01:33,18.6 mg,33.4 mg,1005.6 mg
2022-04-04 13:01:34,13.1 mg,50.2 mg,1013.8 mg
2022-04-04 13:01:35,21.6 mg,33.8 mg,1017.9 mg
2022-04-04 13:01:36,31.6 mg,9.7 mg,1039.7 mg
2022-04-04 13:01:37,8.0 mg,30.6 mg,990.9 mg
2022-04-04 13:01:38,11.0 mg,31.4 mg,1009.1 mg
2022-04-04 13:01:39,4.4 mg,30.0 mg,1024.2 mg
2022-04-04 13:01:40,27.1 mg,37.2 mg,995.6 mg
2022-04-04 13:01:41,-35.0 mg,37.8 mg,1041.6 mg
2022-04-04 13:01:42,-5.7 mg,55.2 mg,1004.2 mg
2022-04-04 13:01:43,8.2 mg,47.6 mg,1025.3 mg
2022-04-04 13:01:44,6.7 mg,37.2 mg,976.1 mg
2022-04-04 13:01:45,20.8 mg,15.2 mg,1032.5 mg
2022-04-04 13:01:46,9.7 mg,26.9 mg,1019.6 mg
2022-04-04 13:01:47,-2.1 mg,28.8 mg,1004.7 mg
2022-04-04 13:01:48,39.5 mg,12.0 mg,1026.2 mg
2022-04-04 13:01:49,24.6 mg,46.7 mg,1017.5 mg
2022-04-04 13:01:50,26.5 mg,22.9 mg,1037.9 mg
2022-04-04 13:01:51,-4.6 mg,25.1 mg,1001.3 mg
2022-04-04 13:01:52,9.5 mg,9.2 mg,1038.2 mg
2022-04-04 13:01:53,31.8 mg,13.1 mg,1056.3 mg
2022-04-04 13:01:54,4.6 mg,47.1 mg,1012.6 mg
2022-04-04 13:01:55,19.4 mg,21.7 mg,1021.7 mg
2022-04-04 13:01:56,2.5 mg,-1.1 mg,1026.1 mg
2022-04-04 13:01:57,11.9 mg,14.3 mg,1011.3 mg
2022-04-04 13:01:58,13.8 mg,36.6 mg,992.5 mg
2022-04-04 13:01:59,25.3 mg,34.4 mg,1018.3 mg
2022-04-04 13:02:00,19.0 mg,42.7 mg,992.5 mg
2022-04-04 13:02:01,-6.5 mg,39.9 mg,989.1 mg
2022-04-04 13:02:02,4.6 mg,27.0 mg,1020.4 mg
2022-04-04 13:02:03,29.3 mg,33.8 mg,1033.5 mg
2022-04-04 13:02:04,5.7 mg,28.5 mg,1032.8 mg
2022-04-04 13:02:05,-9.0 mg,23.8 mg,1019.1 mg
2022-04-04 13:02:06,-3.2 mg,33.0 mg,1037.2 mg
2022-04-04 13:02:07,18.9 mg,33.0 mg,1017.3 mg
2022-04-04 13:02:08,1.3 mg,20.6 mg,1021.8 mg
2022-04-04 13:02:09,5.3 mg,42.3 mg,994.4 mg
2022-04-04 13:02:10,16.3 mg,22.8 mg,1021.6 mg
2022-04-04 13:02:11,3.0 mg,47.1 mg,1023.5 mg
2022-04-04 13:02:12,28.1 mg,-4.7 mg,1030.3 mg
2022-04-04 13:02:13,19.4 mg,31.2 mg,1006.6 mg
2022-04-04 13:02:14,9.7 mg,15.3 mg,1045.9 mg
2022-04-04 13:02:15,24.3 mg,16.4 mg,1046.7 mg
2022-04-04 13:02:16,14.2 mg,24.6 mg,1040.2 mg
2022-04-04 13:02:17,18.1 mg,29.9 mg,1019.6 mg
2022-04-04 13:02:18,15.9 mg,19.4 mg,1029.0 mg
2022-04-04 13:02:19,17.6 mg,-5.3 mg,1037.7 mg
2022-04-04 13:02:20,11.1 mg,51.2 mg,1045.4 mg
2022-04-04 13:02:21,4.4 mg,28.1 mg,1013.8 mg
2022-04-04 13:02:22,7.1 mg,55.8 mg,1041.1 mg
2022-04-04 13:02:23,-1.1 mg,23.1 mg,1055.3 mg
2022-04-04 13:02:24,5.3 mg,21.1 mg,1009.4 mg
2022-04-04 13:02:25,23.5 mg,36.6 mg,1040.5 mg
2022-04-04 13:02:26,20.6 mg,30.5 mg,1057.4 mg
2022-04-04 13:02:27,3.7 mg,35.4 mg,1043.5 mg
2022-04-04 13:02:28,20.0 mg,20.5 mg,1024.6 mg
2022-04-04 13:02:29,49.5 mg,2.8 mg,1027.0 mg
2022-04-04 13:02:30,19.5 mg,11.1 mg,1067.9 mg
2022-04-04 13:02:31,8.6 mg,-7.5 mg,1039.1 mg
2022-04-04 13:02:32,-6.8 mg,-2.8 mg,954.1 mg
2022-04-04 13:02:33,10.4 mg,64.8 mg,967.2 mg
2022-04-04 13:02:34,6.8 mg,30.8 mg,997.5 mg
2022-04-04 13:02:35,8.4 mg,23.9 mg,1028.4 mg
2022-04-04 13:02:36,0.6 mg,28.5 mg,1001.2 mg
2022-04-04 13:02:37,7.2 mg,31.8 mg,1029.0 mg
2022-04-04 13:02:38,-35.5 mg,26.1 mg,992.6 mg
2022-04-04 13:02:39,24.0 mg,29.1 mg,1037.3 mg
2022-04-04 13:02:40,-12.4 mg,25.1 mg,981.3 mg
2022-04-04 13:02:41,9.7 mg,16.7 mg,1038.1 mg
2022-04-04 13:02:42,14.5 mg,19.2 mg,1020.9 mg
2022-04-04 13:02:43,16.4 mg,20.9 mg,1026.1 mg
2022-04-04 13:02:44,29.8 mg,31.0 mg,1024.6 mg
2022-04-04 13:02:45,-46.6 mg,26.1 mg,1021.8 mg
2022-04-04 13:02:46,27.6 mg,24.3 mg,1007.5 mg
2022-04-04 13:02:47,16.1 mg,33.0 mg,995.5 mg
2022-04-04 13:02:48,27.0 mg,28.9 mg,1019.4 mg
2022-04-04 13:02:49,5.7 mg,24.7 mg,1035.2 mg
2022-04-04 13:02:50,11.3 mg,6.7 mg,1044.1 mg
